job_id,title,company,place,date,description,seniority_level,employment_type,industries,job_function,link
4077832975,Business Analyst,MetricStream,"Bengaluru, Karnataka, India",28-11-2024,"Business Analyst

Job Location- Bengaluru




MetricStream is seeking a Business Analyst to join our Customer Services Team. In this role, you will collaborate closely with various stakeholders, including the Senior Solutions Manager, solutions engineers, customers, product management, QA, Solutions and support teams, to: Elicit, analyze, and document business requirements for high-quality applications. Bridge the gap between business needs and technical solutions by translating requirements into functional specifications. Contribute to the development process by participating in workshops, user stories creation, and solution design. Support the implementation and testing phases by ensuring requirements are met and providing ongoing communication

Key Responsibilities

Interact with MetricStream’s worldwide clients during project kick-off, requirement gathering, gap analysis workshops, end user training and product delivery.

Perform requirement gathering, Gap analysis, functional testing, User Acceptance Testing, and end user training.

Translate business requirements into functional specifications, user stories, and technical requirements, test plan and test cases for MetricStream implementation.

Collaborate with development & QA teams to design and implement custom MetricStream solutions, ensuring alignment with GRC objectives and compliance standards.

Review and approve test cases prepared by the QA organization.

Understand and configure MetricStream products.

Review Application User Guides and training material for MetricStream’s customers.

Stay up to date with the latest MetricStream features, functionalities, and industry best practices related to GRC, IRM, and risk management.

Collaborate with stakeholders, including business users, GRC teams, Internal & External teams, and IT teams throughout the project lifecycle.

Conduct a detailed analysis of GRC/IRM processes, identifying areas for improvement and automation within the MetricStream platform.

Perform system testing, and user acceptance testing (UAT), and facilitate end-user training for GRC solutions.

Assist in developing and implementing GRC strategies and frameworks within the MetricStream platform.

Function as a subject matter expert on MetricStream GRC capabilities, providing guidance and mentorship to junior team members.




Skills and Experience

9- 14 years of experience.

Experience with customer interaction, requirements gathering, gap analysis and sound understanding of the software development lifecycle is necessary.
Familiarity with the business processes of at least one of the verticals like Financial Services, Banking, Automotive, Retail, Pharmaceuticals, Healthcare, or food services is necessary.
Familiarity with product-based analysis is valuable to have.
Solid understanding of GRC and IRM processes, frameworks, and standards, such as ISO 27001, NIST, GDPR, HIPAA, and SOX, NIST if known is valuable.
Understanding of Integration Methods- RESTApi, SFTP, ETL process is a good to have.
Meticulous mindset with a focus on delivering high-quality results.
Knowledge of Traceability matrix.
Excellent problem solving, presentation, written and oral communication skills with adaptability skills.
Exposure to AI/GenAI in solutioning.
Should have functional and technical bent of mind.
Strong comprehension, analytical and critical thinking skills in situations.

Excellent Communication skills (written & verbal) are mandatory.




Education

BE/ BTech/ MCA/ MTech

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-metricstream-4077832975?position=3&pageNum=5&refId=FGZ4IO29F8Tcxfdly9v5jA%3D%3D&trackingId=CItN71VTLC%2BlhwQCYTXdKA%3D%3D
4082123698,Business Analyst (Payments),Tata Consultancy Services,"Mumbai, Maharashtra, India",29-11-2024,"Greetings!!!

TCS is Hiring




Job Role- Senior Business Analyst( Payments Domain)

Experience range- 8 to 12

Job Location- Mumbai




Must Have-

Hands on experience in Payments industry
In depth understanding of payment ecosystem including exposure to payment systems, payment gateways, clearing and settlement systems, Third party service providers, Automated clearing house programs etc.
Exposure to implementation of payment systems and payment gateway services
Understanding the workflows and SLAs of real-time payments
Understanding of the solution architecture and components of a typical Payment system
Experience in ISO messages for payments and in depth understanding of various payment types
Understanding of cross border payments
Understanding of Indian payment products like IMPS/ UPI etc
Understanding on overall Digital Payments security and compliance will be an added advantage
Knowledge in SDLC
Market research on product trends, competitor analysis
Regulatory analysis & Product roadmap
Requirement gathering and documentation as per Agile methodology.
Customer Interactions
Product functional verification & testing
Pre-sales support.




Inviting applications with updated resume.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-payments-at-tata-consultancy-services-4082123698?position=1&pageNum=2&refId=pVZAELOp%2B%2FlETYomZtXN%2BA%3D%3D&trackingId=g5Yazr5HXJ%2FVDC0ayPA%2FYw%3D%3D
4082127352,Business Analyst (Payments),Tata Consultancy Services,"Chennai, Tamil Nadu, India",29-11-2024,"Greetings!!!

TCS is Hiring




Job Role- Senior Business Analyst( Payments Domain)

Experience range- 8 to 12

Job Location- Chennai




Must Have-

Hands on experience in Payments industry
In depth understanding of payment ecosystem including exposure to payment systems, payment gateways, clearing and settlement systems, Third party service providers, Automated clearing house programs etc.
Exposure to implementation of payment systems and payment gateway services
Understanding the workflows and SLAs of real-time payments
Understanding of the solution architecture and components of a typical Payment system
Experience in ISO messages for payments and in depth understanding of various payment types
Understanding of cross border payments
Understanding of Indian payment products like IMPS/ UPI etc
Understanding on overall Digital Payments security and compliance will be an added advantage
Knowledge in SDLC
Market research on product trends, competitor analysis
Regulatory analysis & Product roadmap
Requirement gathering and documentation as per Agile methodology.
Customer Interactions
Product functional verification & testing
Pre-sales support.




Inviting applications with updated resume.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-payments-at-tata-consultancy-services-4082127352?position=7&pageNum=7&refId=rqcSBdxt%2BIvyUJRiB3KZgw%3D%3D&trackingId=4F%2BrQ2%2FC64fQJTMmoyR9Ng%3D%3D
4088233940,Business Analyst,Nua,"Mumbai, Maharashtra, India",03-12-2024,"About Nua

Nua is a venture-funded, direct-to-consumer (D2C) brand transforming women’s wellness in India. Starting with our innovative, chemical-free and India’s only fully customisable sanitary pads, we are on a mission to develop holistic and personalized solutions for solving real problems that women face. We do this by building a wellness platform with great products, an impactful community and a personalized customer experience. With a growing community of over 10 lakh women, we are already India’s largest and most engaged digital-first FemTech brand. 

Our story began with a pad. And not just any pad that could be picked off the shelves but one that was truly thought around a woman’s needs. Since then, we have grown multi-fold with innovative, inclusive and effective products that are Made Safe certified and backed by science. We continue to co-create products with our community and fuel the D2C revolution through deep consumer insights and investments in technology.

Nua has raised over $12 million in venture funding, backed by marquee investors including Lightbox Ventures, Kae Capital, Deepika Padukone and Vindi Singh Banga, and Kamini Banga of the Banga family office. If you are as passionate as we are in making a difference and creating real impact in a fast-paced and wildly creative environment, then you might just be the person we are looking for. 




Key Responsibilities




Extract and analyze data from various sources to identify trends, patterns, and insights.
⁠Collaborate with cross-functional teams to ensure data accuracy, timely reporting and performance tracking
⁠Develop dashboards, reports, and visualizations to track key business metrics.  
⁠Assist in/lead cross-functional analysis to address specific business queries or challenges.  
⁠⁠Continuously improve data processes to enhance efficiency and accuracy.  
Take up projects for improving operational efficiencies and margins.




Qualifications




MBA in Finance or Business/ Bachelor’s degree in Business, Analytics, Statistics, or a related field.  
2-3 years of relevant experience in business analysis, data analysis, or a similar role.  
Proficiency in Microsoft Excel, including advanced functions
Strong understanding of business metrics and performance measurement.  
Analytical mindset with a keen eye for detail and problem-solving abilities.  
Excellent communication skills to convey data-driven insights.
Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-nua-4088233940?position=14&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=6c%2FnEYrv%2FbB%2BzB8xn6LTPw%3D%3D
4094439124,Business Analyst,OLX India,"Gurugram, Haryana, India",11-12-2024,"Business Analyst , OLX India

Gurgaon

OLX India is a leading classifieds platform, boasting over 100+ million app downloads across diverse categories, including cars, bikes, real estate, and electronics. OLX aims to redefine the online classified landscape for its users by extending the lifespan of products through its platform, helping them maximize the value of their belongings and promoting responsible consumption, contributing to a greener, more sustainable future.

You will be working with senior management and perform data driven analytics for generating business insights. Develop and maintain dashboards, reports and analyses to support fact-based decision-making. Identify trends and recommend solutions or processes to increase business Effectiveness.




What we’ll give you

● Work with core business team members to streamline business processes & define required product features

● Work with cross-functional internal teams for timely deliverables

● Develop and maintain dashboards for tracking key business metrics

● Apply advanced knowledge of statistical techniques, data mining, text mining




Who We are looking for

● 1-2 yrs. of professional work experience preferable in management consulting or high growth startups

● 1+ year of experience in SQL and Python is required

● Advanced expertise in data analysis; highly proficient in MS Excel

● Excellent written, communication, research and analytical skills

● Ability to think quantitatively and qualitatively about business problems and come up with solutions

● Experience in modern Business Intelligence/ Data visualisation tool like Tableau/ Mode/ Alteryx Power BI

● Experience in Data Manipulation in Python/R is a plus.




What We'll give you

● An opportunity to shape a largely unorganised industry and help millions of car buyers and sellers transact with trust and efficiency.

● Passionate team and leadership colleagues who will share the dream and drive to deliver the most trusted, convenient and innovative car buying and selling experiences.

● Opportunities to speed up your learning and development across your role relevant areas.




At OLX, we are committed to creating a diverse, inclusive, and authentic workplace. We strongly encourage people of all races, ethnicities, disabilities, ages, gender identities or expressions, sexual orientations, religions, backgrounds, and experiences to apply. We embrace diversity and welcome applicants from all backgrounds. If you are as excited as us about this position and our company, we hope you join us! To learn more, take a look at our website.

""Our Success is fueled by diverse perspectives and talents”.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-olx-india-4094439124?position=9&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=hpZIXHaKq5ze57ujtzgGLg%3D%3D
4094673775,"Business Analyst, noon food",noon,"Gurugram, Haryana, India",06-01-2025,"Who are we?

noon is the largest e-commerce player in the Middle East and is quickly becoming the go-to platform for all online customer needs. We've built a full-fledged ecosystem of products and services in e-commerce, quick-commerce, food, fintech, grocery, and fashion—and we're just getting started.

We are a team of dynamic professionals who are aggressively ambitious, rapidly scaling, and uniquely positioned to capitalize on the rapid adoption of e-commerce in the Middle East.

We’re on an unconventional mission, doing something that has never been done before. We are developing the future of online shopping, and we’re looking for top talent to join us on our mission.




What you’ll do:

Translate business problems into unambiguous analytic problem statements and design analytical frameworks to address them.
Develop a strong understanding of business, product and growth requirements and build solutions.
Derive insights from data analytics and provide actionable recommendations to improve and streamline processes.
Own data analytics projects and provide recommendations to all the teams.
Enable report preparation using different BI Tools used for analysis and visualizing data. (Tableau, Power BI).
Drive organization-wide initiatives to improve data literacy and our data capabilities through introducing innovative new technology and improving our current processes.




What you’ll need:

Bachelor/Master degree in Engineering, Mathematics, Physics, Computer Science or equivalent
2 years of experience in Analytics
Excellent data analysis skills (investigation, modeling, mapping & gap analysis)
Knowledge of Tableau/Power BI and other business intelligence and analytical tools
Expert in SQL / Python / R / SAS
Able to develop, test, and deploy models on cloud / web
Experience in handling large datasets - Expert data modeling skills
Strong knowledge of fundamentals, including funnel analytics, customer segmentation, user activity modeling, churn analytics and A/B testing.
Strong problem-solving capabilities- able to conceptualize, organize, simplify
Ability to own projects end-to-end: building out timelines, key milestones, provide regular updates to stakeholders and delivery against agreed upon specs
Ability to adapt in the dynamic and fast-paced environment
Excellent verbal and written communication skills




Who will excel?

We're looking for resourceful doers. Thinkers who are both creative and analytical. Problem solvers who are enthusiastic about delivering results. Our ideal candidate will be comfortable in a fast-paced, multi-tasked, high-energy and often ambiguous environment.




If the above values resonate with you, then noon might be the place for you.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-noon-food-at-noon-4094673775?position=17&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=Mdwq4wYSJEBrHSqZuXEhjw%3D%3D
4096487044,Senior Business Analyst,Rapido,"Bengaluru, Karnataka, India",11-12-2024,"About Rapido




We are India’s largest bike-taxi platform, steadily venturing into Delivery, Auto, Rental, and more. Currently present in over 100 cities, we are growing close to 500% year-on-year with steady funding. We have changed the concept of intra-city travel and made last-mile connectivity affordable to all. Along with being the #1 choice of 10 million people, we have also built a solid captain base of over 5 million registered captains, who have bettered their lives with Rapido. As an employer, we provide a lot of ownership to our team members providing multiple avenues for them to grow within the company. You will only grow with us with the right balance of ambition, fun, and transparent work culture! Opportunities don't happen, you create them! Job Summary:

The position holder will be responsible for shaping the direction of Rapido’s business strategy and growth by using data-driven insights to identify opportunities and help operations make better decisions faster. This position will report to Business Finance and will work very closely with multiple business functions inside the organization and be responsible for delivering value from the raw data







Job Responsibilities:




● Acquiring data from primary/secondary data sources like mongo/presto/Rest APIs

● Build visualizations to communicate data to key decision-makers and preferably familiar with building interactive dashboards in Tableau/Metabase

● Establish relationship between output metric and its drivers in order to identify critical drivers and control the critical drivers so as to achieve the desired value of output metric

● Partner with operations/business teams to consult, develop and implement KPIs, automated reporting/process solutions, and process improvements to meet business needs

● Collaborating with our business owners + product folks and perform data analysis of experiments and recommend the next best action for the business. Involves being embedded into business decision teams for driving faster decision making

● Collaborating with several functional teams within the organization and use raw data and metrics to back up assumptions, develop hypothesis/business cases and complete root cause analyses; thereby delivering output to business users

Show more ",,,,,https://in.linkedin.com/jobs/view/senior-business-analyst-at-rapido-4096487044?position=3&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=KDkJYystsJTH%2BInHNKlRGw%3D%3D
4096506776,"Business Analyst, Amazon",Amazon,"Bengaluru, Karnataka, India",10-12-2024,"Description

Amazon and MX Player recently joined forces to accelerate premium free entertainment for 250 million users in India. With this acquisition, Amazon merged two of India’s most popular free AVOD (or ad-supported video on demand) services – MX Player and Amazon miniTV into one service - Amazon MX Player. Amazon MX Player is Amazon India’s big bet in terms of shaping the future of the free AVOD landscape in India. We are looking for senior creative leader, who can help shape our brand and creatives for our new exciting show slate. This is an exciting opportunity for someone who wants to work in a start-up like environment and is passionate about building clutter breaking creatives / marketing campaigns to build viewer interest for our new shows.

You Can Read About The Service Here

https://www.aboutamazon.in/news/entertainment/amazon-minitv-mx-player-merger

https://economictimes.indiatimes.com/industry/media/entertainment/amazon-merges-minitv-with-mx-player-to-create-a-free-streaming-giant/articleshow/114007982.cms

We are looking for someone with expertise in data analytics skills, strong business acumen, an ownership mindset and ability to clearly communicate. A successful candidate will develop a strong understanding of our business and make data-driven conclusions. They will be comfortable with ambiguity while working in a fast-paced dynamic environment. They will also continuously learn new systems, tools, and industry best practices to help design new tools that help our team automate, and accelerate analytics. In this role, you will leverage our data to drive insights around video viewership, advertising and content for the broader Amazon MX Player team. You will also support building metrics and reporting on them to senior leadership.

Key job responsibilities

Key job responsibilities


Own business and finance reporting and analytics
Generate actionable insights through the metrics, dashboards and deep dive analyses
Communicate data (written and verbal) in a clear, concise, and unambiguous manner
Influence critical business decisions with data


Basic Qualifications


Bachelor's degree or equivalent
2+ years of business analyst, data analyst or similar role experience
Experience with data visualization using Tableau, Quicksight, or similar tools
Experience with SQL
Experience making business recommendations and influencing stakeholders


Preferred Qualifications


Expert-level knowledge of SQL
Strong interpersonal, written, and oral communication skills
Advanced financial modeling & analytical skills


Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.


Company - ASSPL - Karnataka

Job ID: A2849644
Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-amazon-at-amazon-4096506776?position=4&pageNum=2&refId=pVZAELOp%2B%2FlETYomZtXN%2BA%3D%3D&trackingId=8S9YffrJYWcHuZPLNeIGwg%3D%3D
4097723909,Business Analyst,Invoicemart,"Thane, Maharashtra, India",12-12-2024,"We have an opportunity for Business Analyst Role at Thane location with INVOICEMART - A.Treds.




A.TREDS Limited (a group company of Axis Bank) is a national level online platform which facilitates financing of Receivables of Micro, Small and Medium Enterprises (MSME) from buyers through financiers. TREDS is in the business of opening accounts, uploading, accepting, discounting and settlement of Invoices and Bills of Exchange by way of Factoring and Reverse Factoring and provide such other services as permitted by the RBI from time-to-time.

Invoicemart is an online receivable discounting platform for facilitating the short-term financial transactions in a smooth and efficient manner among the financers, buyers and sellers.




To know more about the organization please visit our website www.invoicemart.comThe ideal candidate will be responsible for working with senior management to develop financial strategies for the organization. You are comfortable handling large amounts of data, acting as a business partner, decision maker, and providing regular financial reporting.




Key deliverables :




Gain a deep understanding of customer experience, identify and fill product gaps and generate new ideas that grow market share, improve customer experience and drive growth.
Prioritize requirements from various stakeholders.
Communicate, translate, and simplify business requirements to ensure buy-in from all stakeholders.
Assess change-proposals and define solutions to help the organization achieve its goals.
Discover, organize, and clarify business needs and review/produce specifications for change.
Work with the Technical Analyst and development team to ensure that they understand the specifications.
Conduct business process modeling and generate applicable scenarios for the technology functionality testing team.
Act as a product evangelist to build awareness and understanding.
Represent the company by visiting customers to solicit feedback on company products and services.




Requirements:




Solid technical background with understanding and/or hands-on experience in software development and web technologies
Exceptional ability to position and “sell” solutions that are reasonable, actionable, and cost-effective, including the ability to properly gauge the requirements and “plug” the appropriate solution.
Forward-thinking and resourceful to skirt red tape and ensure solutions are brought to fruition and requirements are closed properly.
Ability to problem solve and apply methodologies such as Unified Modeling Language and Rational Unified Process, to prepare detailed specifications using case statements and related documentation.
People skills, with the ability to engage diplomatically with stakeholders and communicate changes that may not be aligned with the original expectations.
Knowledge of proper requirements specification and development, such as process/functional requirements definition methods, JAD/RAD sessions, use case development, process flow diagrams.
Working knowledge of Agile and Waterfall Methodologies




If you love working with people and thrive in fast-paced environments, we would like to have a conversation with you.

Excellent written, verbal, and interpersonal skills to communicate effectively.
Go-getter ability to work independently
Leadership team management skills
Attention to detail
Strong financial, analytics and technology orientation




Interested candidates can contact - prajakta.abhyankar@invoicemart.com




We're particularly keen on empowering female candidates in the tech space! If you're passionate about fintech and thrive in a dynamic environment, we want to hear from you.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-invoicemart-4097723909?position=3&pageNum=7&refId=rqcSBdxt%2BIvyUJRiB3KZgw%3D%3D&trackingId=T2TTKXAL5I3%2BheN34q0Qng%3D%3D
4098230619,Business Analyst,PW (PhysicsWallah),"Noida, Uttar Pradesh, India",11-12-2024,"Key Responsibilities




Data Analysis and Reporting
Lead the collection, analysis, and interpretation of ecommerce performance metrics, including sales, conversion rates, traffic, and customer engagement.
Develop and maintain dashboards and reports to monitor key performance indicators (KPIs).
Provide actionable insights to improve the customer journey and maximize revenue.
Team Leadership
Manage and mentor a team of ecommerce analysts, fostering growth and development.
Assign tasks, set goals, and ensure timely delivery of analyses and insights.
Strategic Planning
Partner with cross-functional teams (Marketing, Product, IT) to align ecommerce analytics with business objectives.
Identify trends, risks, and opportunities to inform strategic decisions.
Web Analytics and Optimization
Oversee the implementation and maintenance of analytics tools such as Google Analytics, Adobe Analytics, or similar platforms.
Collaborate with UX and digital marketing teams to drive A/B testing and optimize website performance.
Customer Behavior Analysis
Analyze customer data to understand purchase patterns, retention rates, and lifetime value.
Develop segmentation strategies for targeted marketing campaigns.
Market and Competitor Analysis
Conduct benchmarking to evaluate ecommerce performance against competitors.
Provide insights into industry trends and best practices.

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-pw-physicswallah-4098230619?position=9&pageNum=2&refId=pVZAELOp%2B%2FlETYomZtXN%2BA%3D%3D&trackingId=CtXwJ5HXzELy9u7Zep29PA%3D%3D
4099744071,Analyst/ Senior Business Analyst,Media.net,"Mumbai, Maharashtra, India",13-12-2024,"What is the job like

As an Analyst at Media.net, your goal would be to empower business teams with actionable data insights. Be it tracking, building data models or identifying and tracking performance metrics, you will constantly find yourself contributing to and learning from the dynamic field of analytics and decision sciences that sits at the cross section of user experience, business and technology. Within this team, you will find a diverse group of people who tackle business issues, build strategy around opportunities and work with multi-functional teams to facilitate new business and process enhancements.




You would be responsible for solving business problems end to end by scoping problems, building and experimenting between various data driven approaches to solve for them & deep diving into data to arrive at the relevant conclusions. You would also be expected to present actionable recommendations for various stakeholders you will be interacting with - in the form of dashboards, whitepapers, presentations etc




Roles and Responsibilities:

• Research, assimilate and share insights on the industry, competitive landscape, and the business

• Identify, track and model data around key business drivers

• Solve complex challenges related to product, user experience, performance and scale

• Create compelling visual representations of data, automate reports & setup alerts to enhance consumption and usage of data

• Provide actionable data driven insights and recommendations to relevant teams and suggest detailed execution plans




Qualification and Experience:

• You should have 2 - 7 years of experience in a techno-commercial role. (Ad Tech Background is must)

• You should be strong at data analysis and comfortable with large volumes of data

• You understand technology and are passionate about building a career in the Internet space.

• You have exceptional written and verbal communication skills.

• Firm decision-making skills and ability to influence stakeholders whilst delivering on projects

Show more ",,,,,https://in.linkedin.com/jobs/view/analyst-senior-business-analyst-at-media-net-4099744071?position=13&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=XkJoWfQkqm6gnkn3u%2FckrA%3D%3D
4100934350,Business Analyst,Tata Consultancy Services,"Mumbai, Maharashtra, India",14-12-2024,"Dear Candidate,




Greetings from TATA CONSULTANCY SERVICES LIMITED !!!




Thank you for exploring career opportunities with Asia's largest IT company.

Required Skills# Experience in Business Analyst.




Make sure you have a valid EP number before interview. To create an EP Number, please visit https://ibegin.tcs.com/iBegin/register

Candidate current location# Anywhere in INDIA




Experience Range# 8yrs-15yrs




Interview Location# Anywhere in INDIA




Work Location # Mumbai.




**Interested candidate please share an updated copy of resume & EP REFERENCE ID with Surbhi.garg2@tcs.com by asap - with following details




Please ignore if you are already employee of TCS (Full Time/ BA) or if you are not interested in said job role.







Please update the details:




1. Candidate Name:

2. Total years of Exp:




3. Total years of relevant Exp:




4. Present Company:

5. Email Address:




6. Mobile No.:

7. Current Location:




8. preferred Location:




9. Current CTC:




10. Expected CTC:




11. Notice Period:




12.Working with TCS /CMC ( Direct Payroll) earlier (Yes/ NO):




13. No Of job change:

14.Higest fulltime Qualification :




15. EP Reference Number (if already registered with TCS)

Thanks & Warm Regards,

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-4100934350?position=10&pageNum=0&refId=P%2BURYgILv51RPzWLeCgS5A%3D%3D&trackingId=wsc9FtA1k6EZx0evtxk0ig%3D%3D
4101184194,Business Analyst,NICE,"Pune, Maharashtra, India",16-12-2024,"Duties and Responsibilities

Working with Project Managers, architects, R&D, Product Managers, and third-party vendors to understand high-level design, cross-interface impact, architectural or non-functional features, and detail the requirements.
Defining detailed functional product requirements (Source to target mapping, transformation rules, business logic, and data integration requirements) in alignment with business needs and product requirements.
Defining non-functional product requirements around performance, serviceability, etc.
Interfacing with customers to understand their data requirements and active participation in the implementation of the product in customers’ environments.
Facilitating mutual understanding between multiple products and Engineering teams through clear communications
Prioritizing and scoping user stories with Product Management and Engineering to ensure on-time delivery of agreed products and features.
Defining relevant acceptance criteria for user stories based on product usage behavior.
Conducting internal product demos and assisting stakeholders in demo activity
Defining relevant functional test considerations for all the user stories based on business needs.
Providing support to Customer Support, Product team, and Technical Presales teams as needed to address product questions and issues.
Making product features, functions, and design recommendations as needed to accomplish strategic goals

Have you got what it takes?

Experience – 12 to 16 years
Good exposure to BSFI – A MUST
Knowledge of either of the domain – Anti-Money Laundering (AML) / Fraud Prevention - A MUST
Well versed with writing of Business Use cases/Scenarios and functional test cases – A MUST
Hands on mapping source to target fields, transformation rules, data management and defining non-functional requirements for a data transformation engagement.
Good understanding of schemas, metadata, and standard banking interfaces available in the market
Familiar with data integration involving data quality and validation.
Strong understanding of SQL
Strong analytical skills with an ability to influence decision making.
Strong communication and presentation skills (English)

Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-nice-4101184194?position=8&pageNum=2&refId=pVZAELOp%2B%2FlETYomZtXN%2BA%3D%3D&trackingId=ijIQI3BAqWASaUBZrP0aXQ%3D%3D
4101396014,Business Analyst,Motorola Solutions,Greater Kolkata Area,15-12-2024,"Company Overview

At Motorola Solutions, we're guided by a shared purpose - helping people be their best in the moments that matter - and we live up to our purpose every day by solving for safer. Because people can only be their best when they not only feel safe, but are safe. We're solving for safer by building the best possible technologies across every part of our safety and security ecosystem. That's mission -critical communications devices and networks, AI-powered video security & access control and the ability to unite voice, video and data in a single command center view. We're solving for safer by connecting public safety agencies and enterprises, enabling the collaboration that's critical to connect those in need with those who can help. The work we do here matters.

Department Overview

Motorola Solutions' Unified Communications has a broad portfolio of secure voice, video and data services that enable businesses and public agencies around the world to communicate and operate effectively and efficiently, providing a unified experience across LMR and Broadband. Our commitment is to build a safer world. Our communications solutions power users worldwide within public safety, utility, education, and commercial market segments. Users who keep us safe. And when it comes to safety, every moment matters. Whether it’s instant Mission Critical voice communications, secure sharing of multimedia content, live video streaming or multimedia content recording, we take pride in building best-in-class broadband and interoperability solutions that connect those who protect us.

Job Description

Gather and Analyze Requirements: Collaborate with stakeholders (product managers, pre-sales, sales, system architects and customer support) to gather, analyze, and document business and technical requirements and translate into commercial offers. Prioritize product features based on business impact, customer requested timeline and feasibility.

Market and Competitive Analysis: Conduct market research and competitor analysis to understand industry trends and the competitive landscape, providing insights for product development and positioning. Collaborate with product managers to feed market and user trends for product roadmap.

Data Analysis & Reporting: Analyze user data and product usage metrics, system performance, using various analytical tools to provide data-driven reports and recommendations.

User Stories & Use Cases: Develop user stories and use cases to help sales teams.

Process Improvement: Identify areas for process improvements, both within the software product and within the company's operational processes. Provide recommendations for solutions that enhance product efficiency and customer satisfaction.

Basic Requirements

Education: Master’s degree in Business Administration, Bachelor's degree in Information Technology, Computer Science, or a related field.

Experience: 1-3 years of experience as a Business Analyst, preferably in the software or communication technology industry.

Technical Skills:

Strong proficiency in data analysis and familiarity with tools like Excel, Google Workspace (Sheets, Docs, Slides, etc.) or BI tools (e.g., Tableau, Dashboard).

Experience with project management tools such as Jira, Confluence.

Knowledge of communication technologies or software products is a plus.

Soft Skills:

Excellent problem-solving skills and attention to detail.

Strong communication skills, both verbal and written, with the ability to interact effectively with technical and non-technical stakeholders.

Ability to manage multiple projects and meet deadlines in a fast-paced environment.

Strong organizational skills and an ability to work independently or collaboratively.

Travel Requirements

None

Relocation Provided

None

Position Type

Experienced

Referral Payment Plan

Yes

EEO Statement

Motorola Solutions is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion or belief, sex, sexual orientation, gender identity, national origin, disability, veteran status or any other legally-protected characteristic.

We are proud of our people-first and community-focused culture, empowering every Motorolan to be their most authentic self and to do their best work to deliver on the promise of a safer world. If you’d like to join our team but feel that you don’t quite meet all of the preferred skills, we’d still love to hear why you think you’d be a great addition to our team.

We’re committed to providing an inclusive and accessible recruiting experience for candidates with disabilities, or other physical or mental health conditions. To request an accommodation, please email ohr@motorolasolutions.com.
Show more ",,,,,https://in.linkedin.com/jobs/view/business-analyst-at-motorola-solutions-4101396014?position=10&pageNum=7&refId=rqcSBdxt%2BIvyUJRiB3KZgw%3D%3D&trackingId=zp6XCPC3tuTxoVhsyX2mMw%3D%3D
